feature,importance
customerID_C00006704,0.0
customerID_C00006705,0.0
customerID_C00006706,0.0
customerID_C00006707,0.0
customerID_C00006708,0.0
customerID_C00006709,0.0
customerID_C00006711,0.0
customerID_C00006712,0.0
customerID_C00006713,0.0
customerID_C00006714,0.0
customerID_C00006715,0.0
customerID_C00006716,0.0
customerID_C00006717,0.0
customerID_C00006718,0.0
customerID_C00006720,0.0
customerID_C00006721,0.0
customerID_C00006722,0.0
customerID_C00006723,0.0
customerID_C00006724,0.0
customerID_C00006725,0.0
customerID_C00006726,0.0
customerID_C00006727,0.0
customerID_C00006728,0.0
customerID_C00006729,0.0
customerID_C00006731,0.0
customerID_C00006732,0.0
customerID_C00006733,0.0
customerID_C00006736,0.0
customerID_C00006737,0.0
customerID_C00006738,0.0
customerID_C00006739,0.0
customerID_C00006740,0.0
customerID_C00006742,0.0
customerID_C00006743,0.0
customerID_C00006744,0.0
customerID_C00006745,0.0
customerID_C00006747,0.0
customerID_C00006748,0.0
customerID_C00006749,0.0
customerID_C00006750,0.0
customerID_C00006751,0.0
customerID_C00006752,0.0
customerID_C00006753,0.0
customerID_C00006754,0.0
customerID_C00006755,0.0
customerID_C00006759,0.0
customerID_C00006760,0.0
customerID_C00006761,0.0
customerID_C00006762,0.0
customerID_C00006763,0.0
customerID_C00006764,0.0
customerID_C00006765,0.0
customerID_C00006766,0.0
customerID_C00006767,0.0
customerID_C00006768,0.0
customerID_C00006769,0.0
customerID_C00006770,0.0
customerID_C00006771,0.0
customerID_C00006773,0.0
customerID_C00006775,0.0
customerID_C00006776,0.0
customerID_C00006777,0.0
customerID_C00006779,0.0
customerID_C00006780,0.0
customerID_C00006781,0.0
customerID_C00006782,0.0
customerID_C00006783,0.0
customerID_C00006784,0.0
customerID_C00006787,0.0
customerID_C00006788,0.0
customerID_C00006791,0.0
customerID_C00006794,0.0
customerID_C00006796,0.0
customerID_C00006798,0.0
customerID_C00006799,0.0
customerID_C00006800,0.0
customerID_C00006801,0.0
customerID_C00006802,0.0
customerID_C00006803,0.0
customerID_C00006804,0.0
customerID_C00006806,0.0
customerID_C00006807,0.0
customerID_C00006808,0.0
customerID_C00006809,0.0
customerID_C00006810,0.0
customerID_C00006812,0.0
customerID_C00006813,0.0
customerID_C00006814,0.0
customerID_C00006816,0.0
customerID_C00006818,0.0
customerID_C00006819,0.0
customerID_C00006820,0.0
customerID_C00006821,0.0
customerID_C00006822,0.0
customerID_C00006823,0.0
customerID_C00006824,0.0
customerID_C00006825,0.0
customerID_C00006826,0.0
customerID_C00006827,0.0
customerID_C00006828,0.0
customerID_C00006829,0.0
customerID_C00006830,0.0
customerID_C00006831,0.0
customerID_C00006832,0.0
customerID_C00006834,0.0
customerID_C00006835,0.0
customerID_C00006836,0.0
customerID_C00006837,0.0
customerID_C00006838,0.0
customerID_C00006839,0.0
customerID_C00006840,0.0
customerID_C00006843,0.0
customerID_C00006844,0.0
customerID_C00006845,0.0
customerID_C00006846,0.0
customerID_C00006847,0.0
customerID_C00006848,0.0
customerID_C00006849,0.0
customerID_C00006850,0.0
customerID_C00006851,0.0
customerID_C00006852,0.0
customerID_C00006853,0.0
customerID_C00006854,0.0
customerID_C00006856,0.0
customerID_C00006857,0.0
customerID_C00006859,0.0
customerID_C00006860,0.0
customerID_C00006861,0.0
customerID_C00006863,0.0
customerID_C00006864,0.0
customerID_C00006865,0.0
customerID_C00006866,0.0
customerID_C00006867,0.0
customerID_C00006868,0.0
customerID_C00006869,0.0
customerID_C00006870,0.0
customerID_C00006871,0.0
customerID_C00006872,0.0
customerID_C00006873,0.0
customerID_C00006875,0.0
customerID_C00006876,0.0
customerID_C00006877,0.0
customerID_C00006878,0.0
customerID_C00006879,0.0
customerID_C00006881,0.0
customerID_C00006882,0.0
customerID_C00006883,0.0
customerID_C00006884,0.0
customerID_C00006885,0.0
customerID_C00006886,0.0
customerID_C00006887,0.0
customerID_C00006888,0.0
customerID_C00006889,0.0
customerID_C00006890,0.0
customerID_C00006891,0.0
customerID_C00006892,0.0
customerID_C00006893,0.0
customerID_C00006894,0.0
customerID_C00006895,0.0
customerID_C00006896,0.0
customerID_C00006898,0.0
customerID_C00006899,0.0
customerID_C00006900,0.0
customerID_C00006901,0.0
customerID_C00006902,0.0
customerID_C00006904,0.0
customerID_C00006906,0.0
customerID_C00006907,0.0
customerID_C00006909,0.0
customerID_C00006911,0.0
customerID_C00006912,0.0
customerID_C00006914,0.0
customerID_C00006915,0.0
customerID_C00006916,0.0
customerID_C00006917,0.0
customerID_C00006918,0.0
customerID_C00006919,0.0
customerID_C00006920,0.0
customerID_C00006921,0.0
customerID_C00006922,0.0
customerID_C00006924,0.0
customerID_C00006925,0.0
customerID_C00006926,0.0
customerID_C00006927,0.0
customerID_C00006928,0.0
customerID_C00006929,0.0
customerID_C00006931,0.0
customerID_C00006932,0.0
customerID_C00006933,0.0
customerID_C00006934,0.0
customerID_C00006935,0.0
customerID_C00006936,0.0
customerID_C00006937,0.0
customerID_C00006938,0.0
customerID_C00006939,0.0
customerID_C00006940,0.0
customerID_C00006942,0.0
customerID_C00006943,0.0
customerID_C00006944,0.0
customerID_C00006945,0.0
customerID_C00006946,0.0
customerID_C00006947,0.0
customerID_C00006950,0.0
customerID_C00006952,0.0
customerID_C00006953,0.0
customerID_C00006956,0.0
customerID_C00006957,0.0
customerID_C00006958,0.0
customerID_C00006959,0.0
customerID_C00006960,0.0
customerID_C00006961,0.0
customerID_C00006962,0.0
customerID_C00006963,0.0
customerID_C00006964,0.0
customerID_C00006965,0.0
customerID_C00006966,0.0
customerID_C00006967,0.0
customerID_C00006970,0.0
customerID_C00006973,0.0
customerID_C00006974,0.0
customerID_C00006976,0.0
customerID_C00006977,0.0
customerID_C00006978,0.0
customerID_C00006979,0.0
customerID_C00006980,0.0
customerID_C00006984,0.0
customerID_C00006985,0.0
customerID_C00006986,0.0
customerID_C00006987,0.0
customerID_C00006988,0.0
customerID_C00006990,0.0
customerID_C00006991,0.0
customerID_C00006992,0.0
customerID_C00006993,0.0
customerID_C00006994,0.0
customerID_C00006995,0.0
customerID_C00006996,0.0
customerID_C00006997,0.0
customerID_C00006998,0.0
customerID_C00006999,0.0
customerID_C00007001,0.0
customerID_C00007003,0.0
customerID_C00007004,0.0
customerID_C00007005,0.0
customerID_C00007006,0.0
customerID_C00007007,0.0
customerID_C00007010,0.0
customerID_C00007011,0.0
customerID_C00007012,0.0
customerID_C00007013,0.0
customerID_C00007014,0.0
customerID_C00007015,0.0
customerID_C00007017,0.0
customerID_C00007019,0.0
customerID_C00007020,0.0
customerID_C00007021,0.0
customerID_C00007024,0.0
customerID_C00007026,0.0
customerID_C00007027,0.0
customerID_C00007028,0.0
customerID_C00007029,0.0
customerID_C00007030,0.0
customerID_C00007031,0.0
customerID_C00007033,0.0
customerID_C00007035,0.0
customerID_C00007037,0.0
customerID_C00007038,0.0
customerID_C00007039,0.0
customerID_C00007040,0.0
customerID_C00007043,0.0
customerID_C00000017,0.0
customerID_C00000037,0.0
customerID_C00000023,0.0
customerID_C00000024,0.0
customerID_C00000025,0.0
customerID_C00000026,0.0
customerID_C00000027,0.0
customerID_C00000028,0.0
customerID_C00000029,0.0
customerID_C00000030,0.0
customerID_C00000031,0.0
customerID_C00000032,0.0
customerID_C00000033,0.0
customerID_C00000018,0.0
customerID_C00000034,0.0
OnlineSecurity_No internet service,0.0
customerID_C00000035,0.0
customerID_C00000036,0.0
OnlineBackup_No internet service,0.0
customerID_C00000019,0.0
customerID_C00000038,0.0
DeviceProtection_No internet service,0.0
customerID_C00000039,0.0
customerID_C00000040,0.0
TechSupport_No internet service,0.0
customerID_C00000041,0.0
customerID_C00000042,0.0
StreamingTV_No internet service,0.0
customerID_C00000043,0.0
customerID_C00000020,0.0
StreamingMovies_No internet service,0.0
customerID_C00000044,0.0
customerID_C00000046,0.0
customerID_C00000047,0.0
customerID_C00000049,0.0
customerID_C00000050,0.0
customerID_C00000051,0.0
customerID_C00000052,0.0
customerID_C00000054,0.0
customerID_C00000056,0.0
customerID_C00000057,0.0
customerID_C00000058,0.0
customerID_C00000059,0.0
customerID_C00000060,0.0
customerID_C00006214,0.0
