customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C00002096,Female,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,55.98,301.08,No
C00002097,Male,0,No,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),123.12,8170.89,No
C00002098,Male,0,No,No,62,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,61.26,3246.89,No
C00002099,Male,0,Yes,Yes,25,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,142.59,3482.26,No
C00002100,Female,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,45.29,824.17,No
C00002101,Female,0,No,No,15,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),18.0,40.52,No
C00002102,Female,0,Yes,No,55,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,88.33,4983.93,No
C00002103,Female,0,No,No,67,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,75.59,5234.11,No
C00002104,Male,0,Yes,No,29,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),79.97,1853.69,Yes
C00002105,Male,0,No,No,6,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,71.75,495.22,No
C00002106,Male,0,Yes,No,11,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,123.96,986.94,No
C00002107,Female,0,No,No,23,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),61.12,1655.98,No
C00002108,Female,0,No,No,21,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,30.63,832.69,Yes
C00002109,Female,0,Yes,No,46,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,50.7,2417.56,No
C00002110,Male,0,No,No,29,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Credit card (automatic),52.86,1348.23,No
C00002111,Male,0,No,No,59,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,61.47,3687.69,No
C00002112,Female,1,No,No,38,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),55.35,1877.26,No
C00002113,Male,0,Yes,No,19,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,103.22,2427.32,Yes
C00002114,Female,0,No,No,25,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,91.1,2305.58,No
C00002115,Female,1,Yes,No,48,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,69.76,3486.7,No
C00002116,Male,0,Yes,No,68,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,No,Electronic check,92.41,6422.64,Yes
C00002117,Female,0,Yes,No,41,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),83.81,3720.73,Yes
C00002118,Male,0,Yes,No,5,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,74.84,346.59,No
C00002119,Female,0,No,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),106.27,5819.62,No
C00002120,Male,0,Yes,Yes,33,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),99.58,3325.92,Yes
C00002121,Male,1,Yes,Yes,68,Yes,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),48.8,3493.34,No
C00002122,Male,0,No,No,9,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,No,Mailed check,93.25,1305.34,Yes
C00002123,Female,0,No,No,27,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),80.54,2364.2,No
C00002124,Female,1,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),77.34,371.87,Yes
C00002125,Male,1,Yes,Yes,47,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,93.33,4437.38,No
C00002126,Male,0,No,Yes,65,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Credit card (automatic),57.19,3482.2,No
C00002127,Female,0,Yes,No,34,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),102.38,3378.36,No
C00002128,Female,0,No,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,48.37,2505.99,No
C00002129,Female,0,No,No,61,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),93.66,5518.22,Yes
C00002130,Male,0,No,No,51,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,60.99,3366.56,Yes
C00002131,Female,1,Yes,No,46,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),96.97,4321.34,No
C00002132,Female,0,Yes,Yes,53,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,71.02,3461.71,No
C00002133,Male,0,Yes,Yes,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,102.77,2981.33,No
C00002134,Female,0,Yes,No,22,Yes,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,71.63,1719.92,Yes
C00002135,Female,0,Yes,Yes,34,Yes,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,18.0,229.98,No
C00002136,Female,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),81.55,2584.65,No
C00002137,Male,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),49.15,199.28,No
C00002138,Male,0,No,Yes,15,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,108.22,1681.46,No
C00002139,Male,0,Yes,Yes,15,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,58.63,819.29,Yes
C00002140,Male,0,Yes,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,118.97,5901.92,No
C00002141,Male,0,No,No,66,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),44.99,2993.8,Yes
C00002142,Male,0,No,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.52,1568.07,Yes
C00002143,Male,0,Yes,No,19,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),112.36,2295.03,No
C00002144,Female,0,Yes,No,32,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),73.83,2467.71,No
C00002145,Female,0,No,No,7,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),22.54,-189.16,No
C00002146,Male,0,Yes,Yes,23,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,62.04,1210.68,No
C00002147,Female,0,Yes,No,52,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,101.72,5458.97,No
C00002148,Female,0,No,No,63,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),91.14,5928.99,No
C00002149,Male,0,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,75.01,4123.76,No
C00002150,Female,1,Yes,No,36,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,No,Electronic check,111.42,3777.19,No
C00002151,Female,0,No,No,11,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),37.62,685.67,No
C00002152,Female,0,No,No,3,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,109.2,605.22,Yes
C00002153,Female,0,Yes,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,66.71,1846.5,No
C00002154,Female,0,No,No,37,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,66.65,2204.72,Yes
C00002155,Male,1,Yes,No,36,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,90.2,3035.16,No
C00002156,Male,0,No,Yes,13,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,77.88,921.9,No
C00002157,Male,0,No,No,72,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.5,6735.35,Yes
C00002158,Female,0,Yes,No,23,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Credit card (automatic),91.44,2223.64,No
C00002159,Male,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,65.67,707.21,No
C00002160,Female,0,Yes,No,37,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,76.51,2857.04,No
C00002161,Female,0,No,Yes,42,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,66.46,2877.44,No
C00002162,Female,0,No,Yes,36,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,50.48,1696.04,No
C00002163,Female,0,Yes,No,41,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),110.0,4853.68,No
C00002164,Male,1,Yes,No,31,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),19.34,343.56,Yes
C00002165,Male,1,Yes,No,13,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,119.99,1656.12,No
C00002166,Female,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,66.53,334.2,No
C00002167,Male,0,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,80.57,1904.72,No
C00002168,Female,0,No,No,9,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,110.65,1020.29,No
C00002169,Male,0,No,Yes,15,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,80.05,934.79,No
C00002170,Male,1,No,No,38,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),62.24,2342.23,No
C00002171,Female,0,No,No,17,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,96.26,1621.64,No
C00002172,Male,0,No,No,24,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,46.68,888.69,No
C00002173,Female,0,No,No,6,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,150.0,769.29,No
C00002174,Male,0,No,No,55,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,82.4,4673.87,No
C00002175,Female,1,Yes,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),77.42,3330.1,No
C00002176,Female,1,Yes,Yes,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),34.38,-42.84,Yes
C00002177,Male,0,Yes,No,0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,63.13,-60.87,No
C00002178,Male,0,No,Yes,32,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),106.54,3386.35,No
C00002179,Female,1,No,No,70,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Electronic check,34.88,2273.99,No
C00002180,Male,1,Yes,No,58,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),43.18,2752.37,No
C00002181,Male,0,No,No,71,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,21.07,1609.81,Yes
C00002182,Female,0,No,No,31,Yes,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,64.62,1899.9,Yes
C00002183,Female,0,Yes,No,16,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,66.06,1066.57,No
C00002184,Male,0,Yes,Yes,16,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),18.0,362.75,No
C00002185,Female,1,Yes,Yes,20,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,77.79,1495.99,No
C00002186,Female,0,Yes,No,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),62.78,3219.75,No
C00002187,Female,1,No,No,5,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,94.99,429.64,No
C00002188,Male,0,No,No,48,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,87.37,4131.2,No
C00002189,Male,0,No,No,25,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Electronic check,70.89,1821.22,No
C00002190,Female,0,No,Yes,31,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),103.9,3400.19,No
C00002191,Male,0,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,76.99,5351.97,No
C00002192,Female,0,No,Yes,43,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,98.17,3937.59,Yes
C00002193,Male,0,No,Yes,58,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,67.58,3864.93,Yes
C00002194,Female,0,No,Yes,28,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,85.84,2373.02,No
C00002195,Female,0,No,No,16,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),50.71,810.11,No
C00002196,Male,0,Yes,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),105.81,1607.41,No
C00002197,Female,0,No,Yes,39,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,91.14,3442.3,No
C00002198,Male,0,Yes,No,62,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,120.86,7180.67,No
C00002199,Male,0,No,No,44,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),31.02,1639.78,No
C00002200,Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Electronic check,138.59,93.42,No
C00002201,Female,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),44.35,336.7,Yes
C00002202,Male,0,No,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.0,982.42,No
C00002203,Female,0,Yes,No,72,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,97.83,7222.56,No
C00002204,Female,0,Yes,Yes,39,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,93.08,3709.36,Yes
C00002205,Female,0,Yes,No,67,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,35.06,2394.02,No
C00002206,Female,1,No,No,53,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,73.29,3721.08,No
C00002207,Female,0,No,Yes,19,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.75,1826.89,No
C00002208,Male,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,54.15,717.9,Yes
C00002209,Male,0,No,Yes,4,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),62.32,686.21,No
C00002210,Female,0,Yes,No,38,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),86.23,3440.38,No
C00002211,Female,0,Yes,Yes,39,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,67.98,2942.1,No
C00002212,Female,0,Yes,No,6,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,65.98,450.98,Yes
C00002213,Male,0,No,No,71,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,58.6,4530.33,No
C00002214,Female,0,No,Yes,32,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),105.92,3417.97,No
C00002215,Male,0,Yes,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,82.01,3025.66,No
C00002216,Male,0,Yes,No,31,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,46.45,1571.44,No
C00002217,Male,0,Yes,No,42,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,82.91,3552.88,No
C00002218,Female,0,No,No,62,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),102.29,6070.74,Yes
C00002219,Male,0,Yes,No,35,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),85.87,3114.63,Yes
C00002220,Female,0,Yes,No,48,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),82.88,4306.42,No
C00002221,Male,0,Yes,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),98.12,2246.89,No
C00002222,Female,0,No,No,65,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),36.89,2390.34,No
C00002223,Male,0,No,Yes,8,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),87.69,860.66,No
C00002224,Female,0,Yes,No,17,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,96.89,1504.79,No
C00002225,Male,0,No,No,21,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,67.43,1204.03,No
C00002226,Female,0,No,No,14,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,70.28,1308.73,No
C00002227,Female,0,No,No,6,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,62.4,270.9,No
C00002228,Female,0,Yes,Yes,12,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,48.68,727.42,No
C00002229,Female,0,No,Yes,35,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,56.52,1705.98,Yes
C00002230,Male,1,No,Yes,15,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),56.67,829.48,No
C00002231,Male,0,Yes,No,40,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Mailed check,64.35,2721.1,No
C00002232,Female,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,40.99,699.12,No
C00002233,Male,1,Yes,No,27,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,57.83,1728.24,Yes
C00002234,Female,0,Yes,No,16,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,130.68,2566.2,Yes
C00002235,Female,0,Yes,No,64,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Mailed check,101.47,6825.97,No
C00002236,Male,0,Yes,No,12,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),110.76,1410.73,No
C00002237,Female,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),46.35,1323.37,No
C00002238,Female,0,Yes,Yes,57,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,122.07,7311.87,No
C00002239,Male,0,No,No,19,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,98.83,2220.46,No
C00002240,Female,0,No,No,51,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,60.63,3430.35,Yes
C00002241,Female,0,Yes,No,5,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,55.5,31.09,No
C00002242,Female,1,No,No,22,Yes,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),44.6,761.54,Yes
C00002243,Female,1,No,No,41,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),92.5,3469.83,Yes
C00002244,Male,0,Yes,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),64.62,1681.5,Yes
C00002245,Male,0,Yes,Yes,4,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,77.92,489.23,No
C00002246,Male,0,No,Yes,31,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,89.91,2925.97,No
C00002247,Female,1,No,Yes,45,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,150.0,6932.45,No
